event,cid,mid,pid,time,date,content,verify,trigger
sydneysiege,544326741674967042,544363677705846784,544362300439007232,1418621389.0,2014-12-15 05:29:49,"@meanwhilefl in some ways, it's a shame that we even expect them to have a good image. Society never expected so much of taxicabs.",1,0
sydneysiege,544326741674967042,544365148610519040,544363677705846784,1418621739.0,2014-12-15 05:35:39,"@jbones3000 Yeah, and I know what smell hell I'm getting into with a cab! I would expect the same from them (on maintaining same fair).",1,0
sydneysiege,544326741674967042,544363704071245824,544362300439007232,1418621395.0,2014-12-15 05:29:55,@meanwhilefl The new and disruptive are always subject to a ridiculous amount of criticism.,1,0
sydneysiege,544326741674967042,544356437598937088,544355451509702657,1418619663.0,2014-12-15 05:01:03,@jbones3000 @nycjim Excellent!,1,0
sydneysiege,544326741674967042,544356981004595200,544355451509702657,1418619792.0,2014-12-15 05:03:12,@jbones3000 Clearly lost have my tweet! Was in a terrible flood when a levee broke..uphill both ways ..in the snow..done whining!,1,0
sydneysiege,544326741674967042,544355587405131776,544338743306772481,1418619460.0,2014-12-15 04:57:40,@jbones3000 Many moons ago my family was caught in a huge flood.Wasn't supposed to hit us but a levee broke..no time for prep 1/2,1,0
sydneysiege,544385829180035072,544385829180035072,None,1418626670.0,2014-12-15 06:57:50,"BREAKING UPDATE: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag http://t.co/1ZlzKDjvSf #SydneySiege http://t.co/L4GhXZUE2p",1,1
sydneysiege,544385829180035072,544386137091887105,544385829180035072,1418626743.0,2014-12-15 06:59:03,@RT_com Abbott is the problem,1,0
sydneysiege,544385829180035072,544386258739290112,544385829180035072,1418626772.0,2014-12-15 06:59:32,@RT_com Well when they get him/them... get them right out of the country. Don't even let our tax payers pay for his/their meals in jail.,1,0
sydneysiege,544385829180035072,544386568668991489,544385829180035072,1418626846.0,2014-12-15 07:00:46,@RT_com http://t.co/xkDU0ovCUa,1,0
sydneysiege,544385829180035072,544387624925143041,544385829180035072,1418627098.0,2014-12-15 07:04:58,"Must've read the tweets confirming his flag isnt IS. RT @RT_com: Gunman demands to speak to #Abbott, asks to bring him IS flag #SydneySiege",1,0
sydneysiege,544385829180035072,544387868182200320,544385829180035072,1418627156.0,2014-12-15 07:05:56,"@RT_com Oh, no!!! http://t.co/cxypxYW6Ry",1,0
sydneysiege,544385829180035072,544388171321331713,544385829180035072,1418627228.0,2014-12-15 07:07:08,"To demand an ISIS Embassy? MT @RT_com: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag http://t.co/I6TZx4nO39 #SydneySiege",1,1
sydneysiege,544385829180035072,544388784758857729,544388171321331713,1418627375.0,2014-12-15 07:09:35,@AjoyChatterjee @RT_com How does RT know this? None of us know what's going on - no information has been released! #sydneysiege,1,0
sydneysiege,544385829180035072,544391369994027008,544388784758857729,1418627991.0,2014-12-15 07:19:51,@HeerKittee The news is everywhere now. @RT_com,1,3
sydneysiege,544385829180035072,544398198890967041,544391369994027008,1418629619.0,2014-12-15 07:46:59,"@AjoyChatterjee @RT_com No, I'm in Sydney watching it live - what RT said is not true. #sydneysiege",1,0
sydneysiege,544385829180035072,544399869687762945,544398198890967041,1418630018.0,2014-12-15 07:53:38,@HeerKittee @AjoyChatterjee @RT_com hostages have posted about it on their Facebook accounts that those are his demands,1,0
sydneysiege,544385829180035072,544400652688842752,544399869687762945,1418630204.0,2014-12-15 07:56:44,@L0vesickM0nst3R @AjoyChatterjee @RT_com We haven't heard that here.,1,0
sydneysiege,544385829180035072,544401442409549824,544400652688842752,1418630393.0,2014-12-15 07:59:53,@HeerKittee @AjoyChatterjee @RT_com dude I LIVE IN AUSTRALIA,1,0
sydneysiege,544385829180035072,544403238129123329,544401442409549824,1418630821.0,2014-12-15 08:07:01,@L0vesickM0nst3R @AjoyChatterjee @RT_com You must have access to some special news service bc it's not anywhere I'm watching - dude.,1,0
sydneysiege,544385829180035072,544403665935552513,544403238129123329,1418630923.0,2014-12-15 08:08:43,@HeerKittee @AjoyChatterjee @RT_com they mentioned it on channel seven so I don't know what channel you are watching and I just sent you,1,0
sydneysiege,544385829180035072,544403993019961344,544403665935552513,1418631001.0,2014-12-15 08:10:01,"@L0vesickM0nst3R @AjoyChatterjee @RT_com ABC, SMH, Guardian, http://t.co/Nxwa8mBoF5 - nobody's mentioned a thing.",1,0
sydneysiege,544385829180035072,544404566377127936,544403993019961344,1418631137.0,2014-12-15 08:12:17,@HeerKittee @AjoyChatterjee @RT_com I'm telling you I watched channel seven and they mentioned it,1,0
sydneysiege,544385829180035072,544404905641775108,544404566377127936,1418631218.0,2014-12-15 08:13:38,"@L0vesickM0nst3R @AjoyChatterjee @RT_com Yeah, I just saw a report saying Channel10 ran a message from the hostages but have now stopped.",1,0
sydneysiege,544385829180035072,544405570497691648,544404905641775108,1418631377.0,2014-12-15 08:16:17,@HeerKittee @AjoyChatterjee @RT_com our news media are deliberately not telling the full story,1,0
sydneysiege,544385829180035072,544403697858404352,544403238129123329,1418630930.0,2014-12-15 08:08:50,@HeerKittee @AjoyChatterjee @RT_com pictures,1,0
sydneysiege,544385829180035072,544401742775869441,544400652688842752,1418630464.0,2014-12-15 08:01:04,@HeerKittee @AjoyChatterjee @RT_com http://t.co/PgvUjnw284,1,0
sydneysiege,544385829180035072,544711186361511937,544401742775869441,1418704241.0,2014-12-16 04:30:41,@L0vesickM0nst3R why do Muslims want kill innocent ppl why does anyone want to hurt much less kill someone,1,1
sydneysiege,544385829180035072,544712515100233728,544711186361511937,1418704558.0,2014-12-16 04:35:58,@tonyfawbush it's NOT Muslims,1,2
sydneysiege,544385829180035072,544717608486830080,544712515100233728,1418705772.0,2014-12-16 04:56:12,"@L0vesickM0nst3R @tonyfawbush Isis flags,  claiming to be Isis , well if it walks like a duck quacks like a duck , says it's a duck it a duk",1,0
sydneysiege,544385829180035072,544720825929060352,544717608486830080,1418706539.0,2014-12-16 05:08:59,@tonyfawbush you're an idiot. These people CLAIM to be Muslim. They are nothing like the religion they claim to be from you ignorant cunt,1,0
sydneysiege,544385829180035072,544723230674542592,544720825929060352,1418707113.0,2014-12-16 05:18:33,"@L0vesickM0nst3R claim to be ? 9-11-01?mumbai,USs cole , Beirut, Syria, Bosnia,London, Israel,&amp; the other 100's of terrorist attacks",1,0
sydneysiege,544385829180035072,544723361016729600,544720825929060352,1418707144.0,2014-12-16 05:19:04,@L0vesickM0nst3R,1,0
sydneysiege,544385829180035072,544723629439590400,544720825929060352,1418707208.0,2014-12-16 05:20:08,@L0vesickM0nst3R why do you call me names for? I'm not nasty to you I love everyone,1,0
sydneysiege,544385829180035072,544720890898833408,544717608486830080,1418706555.0,2014-12-16 05:09:15,@tonyfawbush Islam is a religion of PEACE,1,1
sydneysiege,544385829180035072,544724113835556864,544720890898833408,1418707323.0,2014-12-16 05:22:03,"@L0vesickM0nst3R yes so they all say they are priest raping little boys al sharpton inciting riots and his racist propaganda ,Muslims killin",1,0
sydneysiege,544385829180035072,544724349156995073,544720890898833408,1418707379.0,2014-12-16 05:22:59,@L0vesickM0nst3R innocent ppl with their homocide attacks some call it suicide bombers they really are homocide bombers Islam condones the,1,0
sydneysiege,544385829180035072,544724645128065024,544720890898833408,1418707450.0,2014-12-16 05:24:10,"@L0vesickM0nst3R raping of girls yes read. The sun times In London week or 2 ago
All religions claim peace &amp; love they brought the crusades",1,0
sydneysiege,544385829180035072,544725085693554688,544720890898833408,1418707555.0,2014-12-16 05:25:55,@L0vesickM0nst3R only. 7 to 10 % of Muslims are extremist murders BUT only 7 to 10%of Germans were nazis how that turn out remember WWII ?,1,0
sydneysiege,544385829180035072,544725422496174080,544720890898833408,1418707635.0,2014-12-16 05:27:15,@L0vesickM0nst3R religion of peace when they praise Allah seconds before blowin. Them selves up murdering innocent ppl 9-11-01 again,1,0
sydneysiege,544385829180035072,544725513076367360,544720890898833408,1418707657.0,2014-12-16 05:27:37,@L0vesickM0nst3R misquided youth,1,0
sydneysiege,544385829180035072,544727265242664961,544725513076367360,1418708075.0,2014-12-16 05:34:35,@tonyfawbush I'm done talking to you. I don't talk to ignorant people who base a few nutjobs on an entire religion,1,0
sydneysiege,544385829180035072,544772925753008128,544727265242664961,1418718961.0,2014-12-16 08:36:01,"@L0vesickM0nst3R i said 7 to 10 % are the so called extremist ones that murder, sell drugs, behead ppl yes they behead ppl so were the nazis",1,0
sydneysiege,544385829180035072,544773883681705984,544772925753008128,1418719189.0,2014-12-16 08:39:49,@L0vesickM0nst3R only  7 to 10% just like not all catholic priest rape little boys there are bad evil ppl everywhere I'm not downing any,1,0
sydneysiege,544385829180035072,544773932792823809,544772925753008128,1418719201.0,2014-12-16 08:40:01,@L0vesickM0nst3R del,1,0
sydneysiege,544385829180035072,544774562802442240,544772925753008128,1418719351.0,2014-12-16 08:42:31,"@L0vesickM0nst3R I'm not downing any religion just pointing out the hiprociticy of a few ppl quote from Koran quoran , ""kill the infidels""",1,0
sydneysiege,544385829180035072,544774690556739585,544772925753008128,1418719382.0,2014-12-16 08:43:02,@L0vesickM0nst3R for you the definition of infidel,1,0
sydneysiege,544385829180035072,544775443279138817,544772925753008128,1418719561.0,2014-12-16 08:46:01,"@L0vesickM0nst3R infidel definition is some who dosent have same believes you or religion have "" kill the infidel"" thanks for calling me",1,0
sydneysiege,544385829180035072,544388217857126400,544385829180035072,1418627240.0,2014-12-15 07:07:20,UPDATE: Gunman now asking #ISIS flag be brought to him http://t.co/VUonxdCJxG #SydneySiege http://t.co/aabKFokoSL” (@RT_com),1,0
sydneysiege,544385829180035072,544389481818624000,544385829180035072,1418627541.0,2014-12-15 07:12:21,@RT_com  I got a flag for that ISIL garbage.  #KeyStoner http://t.co/99fnrLJ1n4,1,0
sydneysiege,544385829180035072,544396074043977730,544385829180035072,1418629113.0,2014-12-15 07:38:33,@RT_com why attack a chocolate shop? What a bizarre target?,1,0
sydneysiege,544385829180035072,544403148991762432,544396074043977730,1418630799.0,2014-12-15 08:06:39,@baljindersangh4 @RT_com not when it is right across the street from channel seven it's not,1,0
ottawashooting,524970966842376192,524970966842376192,None,1413997806.0,2014-10-22 17:10:06,"Conservative caucus told Canadian soldier shot at War Memorial has died, Soldier has not been named, but was a reservist based in #Hamilton.",1,1
ottawashooting,524970966842376192,524971132404109312,524970966842376192,1413997846.0,2014-10-22 17:10:46,@CBCAlerts so sad. #rip #OttawaShooting,1,0
ottawashooting,524970966842376192,524971330870202368,524970966842376192,1413997893.0,2014-10-22 17:11:33,@CBCAlerts @PerthCoEMS,1,0
ottawashooting,524970966842376192,524971490446684162,524970966842376192,1413997931.0,2014-10-22 17:12:11,"“@CBCAlerts: Conservative caucus told Canadian soldier shot at War Memorial has died"". This just turned a new shade of ugly!",1,0
ottawashooting,524970966842376192,524971564094468097,524970966842376192,1413997949.0,2014-10-22 17:12:29,"@CBCAlerts no, kenney said condolences to the soldier who died from car incident, thoughts go out to today's soldier. misinterpreted tweet",1,3
ottawashooting,524970966842376192,524971703718641664,524970966842376192,1413997982.0,2014-10-22 17:13:02,@CBCAlerts @DamoSpin RIP-the ultimate sacrifice. #OttawaShooting #Ottawa #CanadaUnderAttack #parliamentsquare #parlimentshooting #parliament,1,0
ottawashooting,524970966842376192,524971897302548481,524970966842376192,1413998028.0,2014-10-22 17:13:48,@CBCAlerts so sad about this.,1,0
ottawashooting,524970966842376192,524972182884323328,524970966842376192,1413998096.0,2014-10-22 17:14:56,@CBCAlerts Cdn PM Harper has blood on his OWN hands 4 provoking terrorist attacks on Canadians by joining US war to fix Iraq mess US created,1,1
ottawashooting,524970966842376192,525043740943978497,524972182884323328,1414015157.0,2014-10-22 21:59:17,@Bobb999 @CBCAlerts You are a disgusting individual. Turning a senseless tragedy into a political statement.,1,0
ottawashooting,524970966842376192,525100406779969536,525043740943978497,1414028667.0,2014-10-23 01:44:27,"@imanz90 @CBCAlerts Is it mere""politics""to be concerned Cdn citizens are now less safe in their own country due to the PM's recklessness?No.",1,0
ottawashooting,524970966842376192,524972252203200512,524970966842376192,1413998113.0,2014-10-22 17:15:13,@CBCAlerts @DamoSpin R.I.P,1,0
ottawashooting,524970966842376192,524972373519654912,524970966842376192,1413998142.0,2014-10-22 17:15:42,@CBCAlerts @CBCTheNational :( so sorry.#sadinns,1,0
ottawashooting,524970966842376192,524972435100426240,524970966842376192,1413998156.0,2014-10-22 17:15:56,@CBCAlerts Thoughts and prayers go out to the fallen soldiers family. Sad this has to happen.,1,0
ottawashooting,524970966842376192,524972438367776769,524970966842376192,1413998157.0,2014-10-22 17:15:57,“@CBCAlerts: Conservative caucus told Canadian soldier shot at War Memorial has died. My thoughts are with all our armed forces &amp; families,1,0
ottawashooting,524970966842376192,524972502574178305,524970966842376192,1413998172.0,2014-10-22 17:16:12,@CBCAlerts the death of the soldier has not been confirmed.  You're info is from an mp who has no intel on the matter #professionals?,1,2
ottawashooting,524970966842376192,524972586544164865,524970966842376192,1413998192.0,2014-10-22 17:16:32,@CBCAlerts glued to the television so sad RIP young man Canada is proud of you,1,0
ottawashooting,524970966842376192,524972606131568640,524970966842376192,1413998197.0,2014-10-22 17:16:37,@CBCAlerts @DamoSpin I blame Ottawa for this attack because it seems they don't take this stuff serious and look whats happened,1,0
ottawashooting,524970966842376192,524972714155868160,524970966842376192,1413998223.0,2014-10-22 17:17:03,@CBCAlerts RIP to the honoured dead.,1,0
ottawashooting,524970966842376192,524972895936987136,524970966842376192,1413998266.0,2014-10-22 17:17:46,@CBCAlerts : May the soldıer rest ın perfect peace. Dıdn't deserve thıs cruel end.,1,0
germanwings,580327924978569216,580327924978569216,None,1427195933.0,2015-03-24 11:18:53,Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx,0,1
ferguson,500277808883830784,500277808883830784,None,1408110499.0,2014-08-15 13:48:19,"BREAKING: #Ferguson police chief just announced that officer Darren Wilson shot the unarmed teen, Michael Brown.",2,1
ferguson,500277808883830784,500278120998776832,500277808883830784,1408110573.0,2014-08-15 13:49:33,@AnonyOps so it's real !!,2,0
ferguson,500277808883830784,500278318210764800,500277808883830784,1408110620.0,2014-08-15 13:50:20,@AnonyOps We need to make sure that only Darren Wilsons' family are spared needless harassment and assault by misguided fools.,2,0
ferguson,500277808883830784,500278585861881856,500277808883830784,1408110684.0,2014-08-15 13:51:24,"@AnonyOps That only was a remnant of a different phrase I was going to use, You know what I mean though.",2,0
ferguson,500277808883830784,500278908882018305,500277808883830784,1408110761.0,2014-08-15 13:52:41,@AnonyOps way to botch the name.,2,0
ferguson,500277808883830784,500279240693006336,500277808883830784,1408110840.0,2014-08-15 13:54:00,"@AnonyOps Now hold him accountable the RIGHT way: with an arrest, an investigation, &amp; trial. Yanno, like CITIZENS go through.",2,1
ferguson,500277808883830784,500292474330705920,500279240693006336,1408113995.0,2014-08-15 14:46:35,@BrinaMerg @AnonyOps Or we can shoot him. Just like #MichaelBrown But wait that would be ✌️wrong✌️,2,0
ferguson,500277808883830784,500280246977822721,500277808883830784,1408111080.0,2014-08-15 13:58:00,oops @AnonyOps,2,0
ferguson,500277808883830784,500281325807738880,500277808883830784,1408111337.0,2014-08-15 14:02:17,"@AnonyOps I thought you guys ""h4x0rd it"" already

blahahahahahaaaaa",2,0
ferguson,500277808883830784,500285098097651713,500277808883830784,1408112236.0,2014-08-15 14:17:16,"@AnonyOps major, major screw-up here, you all. take it seriously.",2,0
ferguson,500277808883830784,500286661285408768,500277808883830784,1408112609.0,2014-08-15 14:23:29,".@AnonyOps Wow some expert hackers you guys are! Hope no harm came from the ""peaceful protestors"" to the person you misidentified. #ferguson",2,0
ferguson,500277808883830784,500289056316866560,500277808883830784,1408113180.0,2014-08-15 14:33:00,@AnonyOps so why is there no pictures or accounts for this Darren Wilson guy? Get us a picture of him. Be more useful then mainstream media.,2,2
ferguson,500277808883830784,500309365711450113,500277808883830784,1408118022.0,2014-08-15 15:53:42,"“@AnonyOps: BREAKING: #Ferguson police chief just announced that officer Darren Wilson shot the unarmed teen, Michael Brown.” getting killed",2,0
ferguson,500277808883830784,500326035531898881,500277808883830784,1408121997.0,2014-08-15 16:59:57,@AnonyOps Are you proud of yourselves for basically inciting violence against  the wrong guy? Clowns.,2,0
sydneysiege,544492053900836864,544492053900836864,None,1418651996.0,2014-12-15 13:59:56,The #sydneysiege hostage-taker has been named as Sheikh Man Monis. http://t.co/UdkysqURCT http://t.co/sXnO5qeQTq,1,1
sydneysiege,544492053900836864,544492303096614912,544492053900836864,1418652055.0,2014-12-15 14:00:55,@SkyNews They should just call him Big Jerk #1.,1,0
sydneysiege,544492053900836864,544492495967891456,544492053900836864,1418652101.0,2014-12-15 14:01:41,@SkyNews man city's owner??,1,1
sydneysiege,544492053900836864,544493072160002048,544492495967891456,1418652239.0,2014-12-15 14:03:59,@cc_doublee @SkyNews lol close enough,1,0
sydneysiege,544492053900836864,544492560681803777,544492053900836864,1418652117.0,2014-12-15 14:01:57,@skynews a refugee from Iran lol. The islamization of Europe begins to bear fruits,1,1
sydneysiege,544492053900836864,544494695733551104,544492560681803777,1418652626.0,2014-12-15 14:10:26,@Joseph_M20 @SkyNews Even though he's in Australia you Muppet!,1,0
sydneysiege,544492053900836864,544494870409543680,544494695733551104,1418652667.0,2014-12-15 14:11:07,@FocusedVentures @Joseph_M20 @SkyNews close enough 😂😂😂😂😂😂,1,0
sydneysiege,544492053900836864,544496058714566656,544494870409543680,1418652951.0,2014-12-15 14:15:51,@Jimmy_Wolf83 @Joseph_M20 @SkyNews Joseph is obviously an intelligent troll Hahaha!,1,0
sydneysiege,544492053900836864,544495464222302209,544494695733551104,1418652809.0,2014-12-15 14:13:29,@focusedventures @skynews was born in Iran and came to Australia as either a refugee or immigrant #GoHome,1,0
sydneysiege,544492053900836864,544492705192357888,544492053900836864,1418652151.0,2014-12-15 14:02:31,@SkyNews doesn't he own Man City???? @ashmuir1,1,1
sydneysiege,544492053900836864,544504998491865089,544492705192357888,1418655082.0,2014-12-15 14:51:22,@Jimmy_Wolf83 @SkyNews RACIST!!!!!!,1,0
sydneysiege,544492053900836864,544492710820708352,544492053900836864,1418652153.0,2014-12-15 14:02:33,@SkyNews Sheik Yerbouti is a better name,1,0
sydneysiege,544492053900836864,544492749475422209,544492053900836864,1418652162.0,2014-12-15 14:02:42,"@SkyNews 

With same characteristics as ISIS.  Devout muslim, convicted murder and peodophile.

#isis",1,1
sydneysiege,544492053900836864,544492869873303552,544492053900836864,1418652191.0,2014-12-15 14:03:11,@SkyNews how many terrorists are there as there seem to be different names reported,1,2
sydneysiege,544492053900836864,544492928731987970,544492053900836864,1418652205.0,2014-12-15 14:03:25,@SkyNews does that translate to skunk lover?!,1,0
sydneysiege,544492053900836864,544493166926508032,544492053900836864,1418652261.0,2014-12-15 14:04:21,"“@SkyNews: The #sydneysiege hostage-taker has been named as Sheikh Man Monis.”

Rubbish name. They should've called him Angry Brett.",1,0
sydneysiege,544492053900836864,544493211327410176,544492053900836864,1418652272.0,2014-12-15 14:04:32,"Isnt "" sheikh man monis "" arabic slang for throwing the spam javalin  @SkyNews",1,0
sydneysiege,544492053900836864,544493301169422337,544492053900836864,1418652293.0,2014-12-15 14:04:53,@SkyNews  you need to add he's out on bail for murdering a woman too.,1,0
sydneysiege,544492053900836864,544493646809407488,544492053900836864,1418652376.0,2014-12-15 14:06:16,@SkyNews @SkyLornaD bbcsport,1,0
sydneysiege,544492053900836864,544493714974859265,544492053900836864,1418652392.0,2014-12-15 14:06:32,@SkyNews interesting suggestion that all media outlets confirmed to not repost the videos - not the case - at least one GC outlet reposted,1,0
sydneysiege,544492053900836864,544494146892070912,544492053900836864,1418652495.0,2014-12-15 14:08:15,@SkyNews http://t.co/Z91jmxhTZX,1,0
sydneysiege,544492053900836864,544495884516741120,544492053900836864,1418652909.0,2014-12-15 14:15:09,@SkyNews #muslim #scum,1,0
ferguson,500306187624407040,500306187624407040,None,1408117265.0,2014-08-15 15:41:05,The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/P2mW9Nu8pB … http://t.co/6kBUzLXzFY,2,1
sydneysiege,544307547390607361,544307547390607361,None,1418608006.0,2014-12-15 01:46:46,#SydneySiege Update: U.S. consulate in Sydney has been evacuated http://t.co/v7R5QFSGE2,2,1
sydneysiege,544307547390607361,544307643561836544,544307547390607361,1418608029.0,2014-12-15 01:47:09,"@TwitchyTeam How Useful is Facebook, Really? https://t.co/yNxwajHSUM #FUTUREOFGOD #ENERGYOFATTRACTION",2,0
sydneysiege,544307547390607361,544307868871454720,544307547390607361,1418608083.0,2014-12-15 01:48:03,@TwitchyTeam Your Tweet Takes Center Stage On http://t.co/vY4TLmkibd,2,0
sydneysiege,544307547390607361,544308137210048512,544307547390607361,1418608147.0,2014-12-15 01:49:07,"@TwitchyTeam This is a cautionary tale! We get them from Europe and England! You will NOT take our guns, and QUIT spending $$ we don't have!",2,0
sydneysiege,544307547390607361,544308311471169537,544307547390607361,1418608188.0,2014-12-15 01:49:48,@TwitchyTeam thanks for staying on top of this.,2,0
sydneysiege,544307547390607361,544308494321872897,544307547390607361,1418608232.0,2014-12-15 01:50:32,@TwitchyTeam @instapundit For empathy outreach?,2,0
sydneysiege,544307547390607361,544308600017915904,544307547390607361,1418608257.0,2014-12-15 01:50:57,“@TwitchyTeam: #SydneySiege Update: U.S. consulate in Sydney has been evacuated http://t.co/jK54xPWhqY”  #praying4sydney,2,0
sydneysiege,544307547390607361,544308681794674688,544307547390607361,1418608277.0,2014-12-15 01:51:17,@TwitchyTeam Just wait til Barry learns his consulate people think Islam is something to be feared. He'll be mad as hell when he learns that,2,0
sydneysiege,544307547390607361,544311984326725634,544307547390607361,1418609064.0,2014-12-15 02:04:24,@TwitchyTeam Could this be the 1st attack caused by the #Obama #Feinstein #TortureReport ?,2,0
sydneysiege,544307547390607361,544314947866750976,544307547390607361,1418609771.0,2014-12-15 02:16:11,@TwitchyTeam @michellemalkin Send in @SenFeinstein..she can beg them to surrender,2,0
sydneysiege,544307547390607361,544316036854476800,544307547390607361,1418610030.0,2014-12-15 02:20:30,@TwitchyTeam @michellemalkin LIVE STREAM from Sydney - http://t.co/vPLvjtxJji #sydneysiege #SydneyHostageCrisis,2,0
sydneysiege,544307547390607361,544319672192368640,544307547390607361,1418610897.0,2014-12-15 02:34:57,"@TwitchyTeam Anything new on the hostages, as well as hostage taker?",2,0
sydneysiege,544307547390607361,544321095428751361,544307547390607361,1418611236.0,2014-12-15 02:40:36,@TwitchyTeam Thank you fot the up date.,2,0
sydneysiege,544307547390607361,544323129414549504,544307547390607361,1418611721.0,2014-12-15 02:48:41,@TwitchyTeam @michellemalkin #ReligionOfPeace,2,0
sydneysiege,544307547390607361,544328996188459008,544307547390607361,1418613120.0,2014-12-15 03:12:00,@TwitchyTeam So now they are saying for Americans to be on high vigilance.Hell.I'm ready and pissed off!!!,2,0
sydneysiege,544307547390607361,544329180939563008,544307547390607361,1418613164.0,2014-12-15 03:12:44,@TwitchyTeam http://t.co/V6rTkH4Ryl,2,0
sydneysiege,544307547390607361,544348951587979264,544307547390607361,1418617878.0,2014-12-15 04:31:18,“@TwitchyTeam: #SydneySiege Update: U.S. consulate in Sydney has been evacuated http://t.co/mEMcNKUERx”,2,0
sydneysiege,544373504419069952,544373504419069952,None,1418623732.0,2014-12-15 06:08:52,Update - Five hostages have escaped from the Lindt cafe in Sydney and an unconfirmed number of hostages remain inside #sydneysiege,1,1
sydneysiege,544373504419069952,544378525462327296,544373504419069952,1418624929.0,2014-12-15 06:28:49,@SkyNewsBreak Listening from NYC. Prayers for Hostages. Let sharp shooters kill those #muzziescumbags.,1,0
sydneysiege,544373504419069952,544406620164608000,544373504419069952,1418631627.0,2014-12-15 08:20:27,@SkyNewsBreak killing these phsycopaths will be a mercy killing. They should be captured like ferrets and kept in a cage in the zoo 4 all 2c,1,0
sydneysiege,544516079129993216,544516079129993216,None,1418657724.0,2014-12-15 15:35:24,Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News,2,1
sydneysiege,544516079129993216,544516222906159106,544516079129993216,1418657758.0,2014-12-15 15:35:58,“@9NewsAUS: Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News” 🙏🙏🙏🙏,2,0
sydneysiege,544516079129993216,544516231999393792,544516079129993216,1418657760.0,2014-12-15 15:36:00,@9NewsAUS thanks for the instant updates.,2,0
sydneysiege,544516079129993216,544516449759264768,544516079129993216,1418657812.0,2014-12-15 15:36:52,@9NewsAUS no omg😢,2,0
sydneysiege,544516079129993216,544516545410383872,544516079129993216,1418657835.0,2014-12-15 15:37:15,RT @9NewsAUS: Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News,2,0
sydneysiege,544516079129993216,544516552221945857,544516079129993216,1418657837.0,2014-12-15 15:37:17,@9NewsAUS pray everyone!,2,0
sydneysiege,544516079129993216,544519244701270016,544516552221945857,1418658479.0,2014-12-15 15:47:59,"@kellyyysue @9NewsAUS Heavenly Father, please Heal the wounded Sidney Siege hostages.",2,0
sydneysiege,544516079129993216,544516794409426946,544516079129993216,1418657895.0,2014-12-15 15:38:15,@9NewsAUS @JamesWray10,2,0
sydneysiege,544516079129993216,544516959346634755,544516079129993216,1418657934.0,2014-12-15 15:38:54,@9NewsAUS praying for hostages.,2,0
sydneysiege,544516079129993216,544516979546411009,544516079129993216,1418657939.0,2014-12-15 15:38:59,“@9NewsAUS: Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News”,2,0
sydneysiege,544516079129993216,544517021262565376,544516079129993216,1418657949.0,2014-12-15 15:39:09,@9NewsAUS @9NewsMelb praying that they pull through #staystrong,2,0
sydneysiege,544516079129993216,544517886488768513,544516079129993216,1418658155.0,2014-12-15 15:42:35,@9NewsAUS @9NewsSyd May God bless them 🙏,2,0
sydneysiege,544516079129993216,544518985933680640,544516079129993216,1418658417.0,2014-12-15 15:46:57,"@9NewsAUS Heavenly Father, please heal the wounded Sidney Siege hostages.",2,0
sydneysiege,544516079129993216,544519443141767168,544516079129993216,1418658526.0,2014-12-15 15:48:46,“@9NewsAUS: Reports medicos have given CPR to two persons. It is unknown whether they are hostages at this stage. #SydneySiege #9News” OH MG,2,0
sydneysiege,544516079129993216,544520813248905217,544516079129993216,1418658853.0,2014-12-15 15:54:13,@9NewsAUS @9NewsSyd #reddayforlindt This day will never be forgotten. My prayers to the hostages &amp; families. So sad! http://t.co/Z2hJsvQljh,2,0
sydneysiege,544516079129993216,544523678793224192,544516079129993216,1418659536.0,2014-12-15 16:05:36,@9NewsAUS @TheTodayShow Oh my god. Please look after these poor people.,2,0
germanwings,580320890086383616,580320890086383616,None,1427194256.0,2015-03-24 10:50:56,"Reports of a plane crash near the French Alps, a GermanWings A320 http://t.co/WDso9Euyhp http://t.co/mpNENahmaW",1,1
germanwings,580320890086383616,580323016162172928,580320890086383616,1427194763.0,2015-03-24 10:59:23,"“@planefinder: Reports of a plane crash near the French Alps,GermanWings A320 http://t.co/ck9vxtZznK http://t.co/0vd82EaZPJ” @cruevertonian",1,0
germanwings,580320890086383616,580324033213890560,580323016162172928,1427195006.0,2015-03-24 11:03:26,@JulieB_LFC  Think it was near a french village,1,0
germanwings,580320890086383616,580324186960347137,580324033213890560,1427195042.0,2015-03-24 11:04:02,@Steve_Gwen 180 on board just checking accounts now,1,1
germanwings,580320890086383616,580325037472890880,580324186960347137,1427195245.0,2015-03-24 11:07:25,@JulieB_LFC is it on the news?,1,0
germanwings,580320890086383616,580325244185022464,580325037472890880,1427195294.0,2015-03-24 11:08:14,@Steve_Gwen im not at home so not sure be hone soon I'll check sky,1,0
